id_visita,data,cliente_id,vendedor_id,tipo_visita,objetivo,status
460,2025-02-26,5411,1055,Presencial,Negociação,Pendente
461,2025-03-19,5162,1057,Online,Negociação,Realizada
462,2025-05-06,5003,2035,Online,Pós-venda,Pendente
463,2025-02-12,5312,1051,Telefone,Prospecção,Pendente
464,2025-06-21,5425,1053,Online,Prospecção,Pendente
465,2025-06-18,5303,2035,Presencial,Prospecção,Pendente
466,2025-02-03,5034,1059,Online,Negociação,Pendente
467,2025-06-30,5478,2022,Online,Prospecção,Pendente
468,2025-02-27,5487,1057,Presencial,Negociação,Realizada
469,2025-03-27,5432,2019,Telefone,Negociação,Pendente
470,2025-01-02,5059,2003,Online,Negociação,Pendente
471,2025-01-25,5417,1049,Online,Pós-venda,Realizada
472,2025-06-21,5006,2033,Presencial,Prospecção,Pendente
473,2025-03-23,5329,1020,Telefone,Negociação,Pendente
474,2025-04-30,5073,1051,Presencial,Pós-venda,Realizada
475,2025-05-12,5013,1047,Online,Prospecção,Realizada
476,2025-03-24,5112,2003,Telefone,Negociação,Realizada
477,2025-04-14,5303,1025,Telefone,Negociação,Pendente
478,2025-05-17,5401,2028,Telefone,Pós-venda,Pendente
479,2025-04-15,5342,1001,Presencial,Negociação,Realizada
480,2025-05-29,5379,1001,Telefone,Prospecção,Realizada
481,2025-02-20,5385,2026,Online,Negociação,Realizada
482,2025-03-09,5114,1043,Online,Prospecção,Realizada
483,2025-05-20,5086,1047,Presencial,Negociação,Realizada
484,2025-06-03,5067,2005,Telefone,Pós-venda,Realizada
485,2025-03-11,5292,1041,Presencial,Pós-venda,Realizada
486,2025-06-24,5291,1050,Presencial,Negociação,Realizada
487,2025-06-17,5295,1044,Telefone,Pós-venda,Realizada
488,2025-01-08,5473,1034,Presencial,Pós-venda,Pendente
489,2025-01-15,5186,1025,Online,Pós-venda,Pendente
490,2025-02-01,5007,1007,Online,Prospecção,Pendente
491,2025-01-28,5400,1050,Telefone,Prospecção,Realizada
492,2025-04-17,5368,1005,Telefone,Pós-venda,Realizada
493,2025-01-20,5364,1030,Online,Pós-venda,Pendente
494,2025-02-10,5364,2013,Presencial,Pós-venda,Pendente
495,2025-03-26,5251,2021,Online,Negociação,Pendente
496,2025-03-10,5153,2026,Online,Pós-venda,Realizada
497,2025-03-01,5168,1051,Online,Negociação,Pendente
498,2025-06-28,5127,1046,Online,Prospecção,Pendente
499,2025-04-05,5452,2024,Presencial,Negociação,Pendente
500,2025-03-06,5458,1060,Telefone,Pós-venda,Realizada
501,2025-04-11,5332,2023,Telefone,Negociação,Pendente
502,2025-06-07,5355,2013,Online,Negociação,Pendente
503,2025-03-08,5292,1055,Telefone,Negociação,Pendente
504,2025-03-20,5305,2025,Telefone,Prospecção,Realizada
505,2025-06-25,5067,1056,Online,Pós-venda,Pendente
506,2025-01-22,5050,2009,Online,Prospecção,Realizada
507,2025-02-10,5466,2039,Presencial,Prospecção,Pendente
508,2025-01-08,5371,2008,Telefone,Prospecção,Realizada
509,2025-05-11,5232,1048,Telefone,Pós-venda,Pendente
510,2025-05-05,5155,2015,Presencial,Prospecção,Realizada
511,2025-03-11,5185,1042,Presencial,Pós-venda,Realizada
512,2025-05-11,5093,2034,Online,Pós-venda,Pendente
513,2025-05-03,5274,1048,Presencial,Negociação,Realizada
514,2025-01-06,5357,2031,Online,Negociação,Pendente
515,2025-02-24,5130,1009,Telefone,Pós-venda,Realizada
516,2025-01-20,5102,2031,Online,Pós-venda,Pendente
517,2025-04-13,5302,2002,Presencial,Negociação,Realizada
518,2025-05-22,5378,2018,Telefone,Prospecção,Realizada
519,2025-02-18,5085,1004,Online,Prospecção,Realizada
520,2025-04-26,5394,2024,Telefone,Pós-venda,Realizada
521,2025-06-20,5034,2020,Presencial,Prospecção,Realizada
522,2025-02-01,5270,2003,Online,Prospecção,Pendente
523,2025-02-17,5013,1044,Telefone,Pós-venda,Pendente
524,2025-05-09,5118,1045,Presencial,Pós-venda,Realizada
525,2025-05-19,5146,2024,Online,Prospecção,Realizada
526,2025-01-05,5392,1028,Presencial,Prospecção,Realizada
527,2025-03-10,5484,1031,Telefone,Pós-venda,Pendente
528,2025-01-01,5311,2020,Telefone,Negociação,Pendente
529,2025-01-13,5241,1023,Online,Negociação,Pendente
530,2025-06-19,5498,2036,Online,Prospecção,Pendente
531,2025-05-24,5292,1016,Online,Pós-venda,Pendente
532,2025-05-03,5184,1038,Online,Negociação,Realizada
533,2025-05-20,5153,2031,Presencial,Negociação,Pendente
534,2025-01-01,5193,2011,Online,Prospecção,Realizada
535,2025-03-29,5302,1030,Telefone,Negociação,Realizada
536,2025-02-11,5035,1024,Telefone,Negociação,Pendente
537,2025-02-14,5063,2038,Telefone,Pós-venda,Pendente
538,2025-06-11,5050,1047,Online,Prospecção,Realizada
539,2025-01-17,5201,2030,Presencial,Negociação,Pendente
540,2025-04-25,5498,1034,Telefone,Negociação,Realizada
541,2025-04-01,5220,2025,Online,Prospecção,Pendente
542,2025-04-27,5499,1026,Telefone,Negociação,Realizada
543,2025-04-04,5062,2020,Online,Pós-venda,Realizada
544,2025-06-15,5281,2021,Telefone,Negociação,Pendente
545,2025-04-24,5111,1002,Online,Negociação,Realizada
546,2025-05-20,5153,1057,Telefone,Negociação,Pendente
547,2025-04-18,5214,2003,Telefone,Pós-venda,Pendente
548,2025-04-20,5124,1047,Online,Prospecção,Realizada
549,2025-06-30,5084,1005,Telefone,Prospecção,Pendente
550,2025-04-14,5065,1006,Telefone,Negociação,Realizada
551,2025-06-01,5060,2039,Presencial,Prospecção,Pendente
552,2025-04-13,5442,1011,Presencial,Prospecção,Pendente
553,2025-05-30,5145,1009,Presencial,Negociação,Realizada
554,2025-01-10,5265,1001,Telefone,Negociação,Realizada
555,2025-01-10,5082,1001,Online,Pós-venda,Pendente
556,2025-06-12,5475,1019,Online,Negociação,Realizada
557,2025-04-27,5358,2005,Telefone,Prospecção,Pendente
558,2025-05-16,5179,1009,Telefone,Negociação,Realizada
559,2025-06-05,5487,1055,Presencial,Negociação,Pendente
560,2025-04-03,5231,2008,Telefone,Prospecção,Realizada
561,2025-04-17,5437,1033,Telefone,Prospecção,Realizada
562,2025-02-24,5274,2040,Online,Pós-venda,Pendente
563,2025-02-03,5345,1059,Online,Negociação,Realizada
564,2025-03-09,5381,2035,Telefone,Pós-venda,Pendente
565,2025-03-03,5210,2009,Online,Prospecção,Pendente
566,2025-05-07,5259,2026,Telefone,Prospecção,Realizada
567,2025-01-24,5286,1038,Online,Pós-venda,Pendente
568,2025-01-31,5479,1054,Telefone,Prospecção,Pendente
569,2025-05-10,5127,1039,Telefone,Prospecção,Realizada
570,2025-04-02,5346,1006,Online,Negociação,Realizada
571,2025-06-06,5321,2039,Presencial,Negociação,Realizada
572,2025-03-08,5221,1058,Presencial,Prospecção,Realizada
573,2025-01-02,5100,1044,Telefone,Prospecção,Realizada
574,2025-03-05,5228,1019,Telefone,Prospecção,Realizada
575,2025-05-03,5270,1049,Online,Prospecção,Realizada
576,2025-01-12,5066,1053,Online,Negociação,Pendente
577,2025-01-14,5489,1023,Telefone,Pós-venda,Realizada
578,2025-02-18,5486,1020,Online,Pós-venda,Pendente
579,2025-05-11,5182,1007,Telefone,Prospecção,Realizada
580,2025-05-12,5179,1043,Presencial,Pós-venda,Realizada
581,2025-04-10,5165,1044,Telefone,Prospecção,Realizada
582,2025-05-14,5248,2034,Online,Negociação,Pendente
583,2025-06-01,5370,1017,Presencial,Prospecção,Realizada
584,2025-05-02,5189,2009,Online,Negociação,Pendente
585,2025-04-10,5494,2039,Presencial,Pós-venda,Realizada
586,2025-02-12,5136,2039,Online,Pós-venda,Realizada
587,2025-04-19,5387,2018,Telefone,Pós-venda,Realizada
588,2025-01-24,5028,1013,Telefone,Negociação,Realizada
589,2025-05-02,5006,2002,Telefone,Pós-venda,Pendente
590,2025-01-14,5301,1011,Telefone,Negociação,Pendente
591,2025-04-24,5142,1010,Online,Pós-venda,Pendente
592,2025-02-07,5014,1059,Online,Prospecção,Realizada
593,2025-05-24,5101,1048,Telefone,Pós-venda,Realizada
594,2025-01-13,5484,1041,Presencial,Negociação,Realizada
595,2025-05-15,5022,1013,Presencial,Pós-venda,Realizada
596,2025-03-21,5212,1022,Presencial,Negociação,Realizada
597,2025-04-18,5420,1034,Presencial,Prospecção,Realizada
598,2025-06-01,5369,1010,Telefone,Prospecção,Pendente
599,2025-03-10,5099,2022,Telefone,Negociação,Realizada
600,2025-03-25,5167,2032,Presencial,Negociação,Pendente
601,2025-06-06,5045,1011,Online,Negociação,Realizada
602,2025-05-18,5068,1031,Telefone,Pós-venda,Pendente
603,2025-02-05,5061,1037,Presencial,Pós-venda,Realizada
604,2025-06-10,5259,2025,Online,Negociação,Pendente
605,2025-03-17,5077,1017,Presencial,Prospecção,Realizada
606,2025-02-17,5176,2016,Telefone,Prospecção,Realizada
607,2025-05-31,5380,1037,Presencial,Negociação,Realizada
608,2025-05-23,5471,1036,Presencial,Negociação,Pendente
609,2025-03-18,5024,2029,Telefone,Pós-venda,Realizada
610,2025-04-28,5468,2009,Presencial,Negociação,Pendente
611,2025-01-25,5085,1058,Telefone,Negociação,Pendente
612,2025-05-27,5120,1056,Telefone,Pós-venda,Realizada
613,2025-06-09,5069,2037,Online,Prospecção,Realizada
614,2025-05-19,5243,2020,Telefone,Prospecção,Realizada
615,2025-06-27,5255,2021,Online,Negociação,Realizada
616,2025-05-10,5404,2016,Presencial,Negociação,Pendente
617,2025-02-12,5423,1003,Telefone,Prospecção,Realizada
618,2025-03-10,5312,2036,Telefone,Prospecção,Realizada
619,2025-03-25,5410,1030,Presencial,Pós-venda,Realizada
620,2025-03-17,5288,1045,Presencial,Prospecção,Realizada
621,2025-03-22,5184,2027,Presencial,Pós-venda,Realizada
622,2025-03-30,5442,1043,Online,Pós-venda,Realizada
623,2025-02-23,5373,1058,Online,Pós-venda,Pendente
624,2025-05-08,5431,1003,Presencial,Pós-venda,Pendente
625,2025-03-10,5064,2009,Presencial,Prospecção,Realizada
626,2025-03-03,5237,2038,Telefone,Prospecção,Pendente
627,2025-03-12,5069,2019,Presencial,Prospecção,Pendente
628,2025-03-02,5206,1022,Online,Pós-venda,Realizada
629,2025-02-15,5255,1029,Telefone,Prospecção,Realizada
630,2025-03-11,5286,1051,Online,Pós-venda,Realizada
631,2025-04-27,5344,1022,Online,Prospecção,Pendente
632,2025-04-06,5119,1016,Presencial,Negociação,Realizada
633,2025-05-07,5422,2015,Presencial,Negociação,Pendente
634,2025-06-27,5257,2032,Online,Pós-venda,Realizada
635,2025-03-24,5456,2038,Online,Prospecção,Pendente
636,2025-03-11,5264,1017,Telefone,Pós-venda,Realizada
637,2025-04-02,5003,2039,Online,Negociação,Pendente
638,2025-04-13,5447,1036,Presencial,Negociação,Pendente
639,2025-03-04,5330,2009,Telefone,Negociação,Pendente
640,2025-03-22,5147,1049,Presencial,Prospecção,Realizada
641,2025-02-05,5224,2022,Presencial,Negociação,Pendente
642,2025-04-22,5121,2039,Telefone,Pós-venda,Realizada
643,2025-05-18,5083,1025,Presencial,Negociação,Realizada
644,2025-03-04,5420,2028,Telefone,Prospecção,Pendente
645,2025-03-05,5056,2002,Online,Pós-venda,Pendente
646,2025-06-11,5185,1046,Telefone,Prospecção,Pendente
647,2025-01-30,5380,1032,Presencial,Prospecção,Pendente
648,2025-04-07,5280,1040,Telefone,Negociação,Pendente
649,2025-03-08,5037,1006,Presencial,Prospecção,Realizada
650,2025-03-08,5122,1015,Presencial,Pós-venda,Realizada
651,2025-06-09,5047,1038,Presencial,Pós-venda,Pendente
652,2025-06-10,5026,1051,Presencial,Negociação,Pendente
653,2025-04-30,5343,2013,Online,Prospecção,Pendente
654,2025-03-21,5239,2034,Telefone,Prospecção,Realizada
655,2025-02-01,5202,1037,Telefone,Negociação,Pendente
656,2025-01-26,5149,1045,Telefone,Prospecção,Realizada
657,2025-05-27,5207,1006,Online,Prospecção,Pendente
658,2025-06-15,5030,2004,Presencial,Pós-venda,Realizada
659,2025-04-29,5134,2027,Presencial,Negociação,Pendente
660,2025-04-12,5209,1043,Presencial,Prospecção,Pendente
661,2025-03-24,5070,1018,Presencial,Pós-venda,Pendente
662,2025-02-11,5159,1043,Online,Pós-venda,Realizada
663,2025-02-21,5126,1040,Presencial,Negociação,Realizada
664,2025-03-11,5391,2003,Online,Negociação,Realizada
665,2025-06-13,5185,1059,Presencial,Pós-venda,Realizada
666,2025-05-16,5043,2035,Presencial,Negociação,Pendente
667,2025-03-23,5269,1026,Telefone,Negociação,Pendente
668,2025-05-23,5247,2031,Telefone,Prospecção,Pendente
669,2025-06-08,5458,1059,Presencial,Negociação,Pendente
670,2025-05-08,5239,1006,Online,Negociação,Realizada
671,2025-05-06,5270,1058,Online,Pós-venda,Realizada
672,2025-04-12,5237,1026,Online,Pós-venda,Realizada
673,2025-03-13,5203,2011,Telefone,Pós-venda,Realizada
674,2025-05-04,5399,2019,Online,Negociação,Pendente
675,2025-03-22,5284,1006,Presencial,Negociação,Realizada
676,2025-01-17,5389,2007,Online,Pós-venda,Pendente
677,2025-02-08,5181,1051,Telefone,Prospecção,Realizada
678,2025-06-24,5399,2002,Presencial,Pós-venda,Pendente
679,2025-02-12,5423,2030,Presencial,Negociação,Realizada
680,2025-06-07,5180,1008,Presencial,Negociação,Pendente
681,2025-04-27,5247,2027,Telefone,Negociação,Realizada
682,2025-01-04,5179,1057,Telefone,Negociação,Pendente
683,2025-02-07,5384,1007,Telefone,Prospecção,Realizada
684,2025-04-24,5254,1018,Presencial,Pós-venda,Realizada
685,2025-03-02,5410,1024,Presencial,Pós-venda,Realizada
686,2025-06-13,5243,2018,Telefone,Pós-venda,Realizada
687,2025-02-26,5268,1060,Online,Negociação,Realizada
688,2025-03-28,5232,1001,Online,Negociação,Realizada
689,2025-05-09,5267,1014,Presencial,Prospecção,Pendente
690,2025-02-12,5208,1030,Telefone,Pós-venda,Pendente
691,2025-04-20,5267,1049,Presencial,Negociação,Realizada
692,2025-01-09,5187,1018,Telefone,Prospecção,Realizada
693,2025-02-07,5124,1001,Online,Prospecção,Pendente
694,2025-02-01,5331,2019,Presencial,Negociação,Pendente
695,2025-05-23,5499,2007,Telefone,Negociação,Realizada
696,2025-05-19,5274,2023,Online,Prospecção,Pendente
697,2025-03-23,5348,1032,Telefone,Pós-venda,Pendente
698,2025-02-24,5220,1011,Telefone,Pós-venda,Pendente
699,2025-06-25,5254,1011,Telefone,Pós-venda,Realizada
700,2025-03-15,5468,1021,Telefone,Pós-venda,Pendente
701,2025-02-26,5396,2006,Telefone,Prospecção,Pendente
702,2025-02-20,5213,1051,Telefone,Pós-venda,Pendente
703,2025-04-14,5411,2037,Telefone,Negociação,Realizada
704,2025-01-30,5314,1003,Presencial,Prospecção,Pendente
705,2025-06-26,5192,1043,Online,Prospecção,Pendente
706,2025-01-13,5211,1022,Online,Prospecção,Pendente
707,2025-05-15,5117,2007,Online,Pós-venda,Realizada
708,2025-03-26,5153,1035,Presencial,Negociação,Realizada
709,2025-06-20,5207,1044,Presencial,Negociação,Realizada
710,2025-04-26,5176,2033,Presencial,Prospecção,Pendente
711,2025-04-29,5250,2014,Presencial,Negociação,Realizada
712,2025-05-15,5267,1017,Online,Pós-venda,Pendente
713,2025-05-07,5015,1011,Telefone,Pós-venda,Pendente
714,2025-05-14,5033,1024,Presencial,Prospecção,Pendente
715,2025-06-25,5495,1018,Telefone,Pós-venda,Realizada
716,2025-05-25,5093,2012,Online,Prospecção,Pendente
717,2025-02-28,5117,1002,Online,Prospecção,Pendente
718,2025-04-29,5003,1054,Telefone,Negociação,Realizada
719,2025-06-25,5343,1040,Presencial,Negociação,Realizada
720,2025-02-18,5078,1030,Presencial,Prospecção,Realizada
721,2025-05-27,5079,1011,Online,Negociação,Pendente
722,2025-03-08,5439,2012,Telefone,Negociação,Pendente
723,2025-04-10,5092,2007,Telefone,Prospecção,Realizada
724,2025-06-15,5129,2015,Online,Pós-venda,Realizada
725,2025-02-18,5157,1059,Presencial,Prospecção,Pendente
726,2025-05-07,5370,1027,Telefone,Negociação,Pendente
727,2025-02-25,5241,2023,Telefone,Negociação,Realizada
728,2025-06-22,5320,1008,Presencial,Negociação,Realizada
729,2025-01-21,5214,1022,Presencial,Pós-venda,Realizada
730,2025-02-07,5127,2014,Online,Pós-venda,Pendente
731,2025-02-01,5105,1008,Online,Prospecção,Pendente
732,2025-04-18,5040,1040,Telefone,Negociação,Pendente
733,2025-05-04,5107,2034,Telefone,Prospecção,Realizada
734,2025-05-22,5053,1013,Telefone,Negociação,Realizada
735,2025-02-05,5128,1039,Presencial,Prospecção,Realizada
736,2025-04-07,5350,1002,Presencial,Prospecção,Pendente
737,2025-04-23,5064,2019,Presencial,Prospecção,Realizada
738,2025-06-27,5069,2010,Online,Negociação,Pendente
739,2025-03-15,5210,1036,Telefone,Negociação,Realizada
740,2025-05-13,5403,1001,Online,Prospecção,Pendente
741,2025-06-05,5202,1037,Presencial,Prospecção,Realizada
742,2025-06-04,5411,1041,Telefone,Pós-venda,Pendente
743,2025-01-09,5085,2010,Online,Prospecção,Realizada
744,2025-06-23,5095,2016,Telefone,Negociação,Realizada
745,2025-02-14,5249,2004,Presencial,Negociação,Pendente
746,2025-02-27,5256,2035,Online,Prospecção,Realizada
747,2025-03-02,5296,2038,Telefone,Prospecção,Pendente
748,2025-06-08,5018,1059,Presencial,Negociação,Realizada
749,2025-03-31,5364,1036,Telefone,Negociação,Pendente
750,2025-06-10,5098,1027,Online,Prospecção,Pendente
751,2025-03-17,5254,2026,Presencial,Prospecção,Pendente
752,2025-01-30,5438,1028,Presencial,Negociação,Realizada
753,2025-02-01,5335,1020,Online,Negociação,Realizada
754,2025-06-24,5471,1035,Online,Negociação,Realizada
755,2025-05-01,5074,2037,Online,Negociação,Pendente
756,2025-06-25,5134,2038,Telefone,Prospecção,Pendente
757,2025-03-02,5233,1032,Telefone,Negociação,Pendente
758,2025-01-01,5258,2030,Online,Prospecção,Realizada
759,2025-06-29,5121,1052,Online,Prospecção,Pendente
760,2025-05-06,5469,1020,Telefone,Prospecção,Pendente
761,2025-01-26,5016,2022,Telefone,Negociação,Realizada
762,2025-04-27,5179,1016,Online,Prospecção,Realizada
763,2025-03-04,5035,1056,Presencial,Negociação,Realizada
764,2025-04-30,5037,2004,Telefone,Negociação,Realizada
765,2025-01-29,5239,2014,Telefone,Prospecção,Realizada
766,2025-01-14,5449,1046,Online,Negociação,Realizada
767,2025-01-17,5444,1006,Presencial,Pós-venda,Realizada
768,2025-02-03,5424,2018,Telefone,Pós-venda,Realizada
769,2025-06-22,5012,1058,Presencial,Pós-venda,Realizada
770,2025-05-19,5072,1018,Online,Negociação,Realizada
771,2025-05-07,5211,1057,Presencial,Prospecção,Realizada
772,2025-05-10,5428,2029,Online,Negociação,Pendente
773,2025-04-05,5168,2037,Telefone,Pós-venda,Realizada
774,2025-03-29,5105,1032,Presencial,Prospecção,Pendente
775,2025-04-23,5435,1015,Online,Prospecção,Pendente
776,2025-05-13,5238,2010,Telefone,Pós-venda,Pendente
777,2025-03-16,5105,2038,Telefone,Negociação,Realizada
778,2025-04-25,5022,1004,Telefone,Pós-venda,Realizada
779,2025-01-12,5349,1019,Online,Negociação,Pendente
780,2025-04-03,5159,2030,Presencial,Pós-venda,Realizada
781,2025-02-24,5232,2032,Online,Prospecção,Pendente
782,2025-04-04,5070,1051,Telefone,Negociação,Realizada
783,2025-06-12,5037,2032,Telefone,Negociação,Pendente
784,2025-04-30,5138,2006,Online,Pós-venda,Realizada
785,2025-02-28,5026,2031,Telefone,Pós-venda,Pendente
786,2025-06-25,5287,1013,Telefone,Pós-venda,Pendente
787,2025-06-02,5284,1041,Presencial,Pós-venda,Pendente
788,2025-06-08,5207,1046,Telefone,Pós-venda,Pendente
789,2025-05-25,5413,2010,Telefone,Negociação,Pendente
790,2025-03-03,5395,1009,Presencial,Negociação,Pendente
791,2025-03-10,5215,2034,Online,Prospecção,Realizada
792,2025-04-21,5280,1041,Telefone,Prospecção,Pendente
793,2025-06-05,5074,2040,Online,Prospecção,Realizada
794,2025-03-11,5345,1052,Online,Pós-venda,Realizada
795,2025-05-08,5095,2006,Online,Negociação,Pendente
796,2025-01-08,5297,1059,Telefone,Prospecção,Realizada
797,2025-06-25,5054,1021,Presencial,Prospecção,Realizada
798,2025-01-18,5058,1011,Online,Pós-venda,Pendente
799,2025-02-26,5162,1022,Presencial,Prospecção,Realizada
800,2025-06-06,5285,1035,Telefone,Negociação,Pendente
801,2025-05-10,5199,2028,Presencial,Pós-venda,Pendente
802,2025-05-21,5134,2031,Presencial,Pós-venda,Realizada
803,2025-01-23,5328,1032,Telefone,Prospecção,Realizada
804,2025-01-15,5365,2009,Online,Negociação,Pendente
805,2025-04-22,5158,1042,Online,Pós-venda,Realizada
806,2025-04-15,5154,2014,Online,Negociação,Realizada
