id_oportunidade,cliente_id,vendedor_id,data_abertura,valor_estimado,linha,status
489,5470,1023,2025-04-18,7766,Unitite,Fechado ganho
490,5472,1013,2025-02-06,7504,Epikut,Fechado ganho
491,5427,1018,2025-01-28,27718,Strong,Negociação
492,5495,1015,2025-04-29,8180,Epikut,Fechado ganho
493,5322,1051,2025-06-19,29833,Unitite,Proposta
494,5218,2035,2025-02-13,9309,Strong,Perdido
495,5023,1031,2025-03-18,24344,Epikut,Fechado ganho
496,5403,1022,2025-04-11,15763,Tryon,Perdido
497,5305,1020,2025-03-04,4988,Tryon,Negociação
498,5487,1016,2025-06-09,26946,Unitite,Negociação
499,5004,1038,2025-04-25,20704,Unitite,Fechado ganho
500,5182,1015,2025-01-08,22124,Epikut,Proposta
501,5109,2016,2025-01-13,3183,Unitite,Proposta
502,5354,1026,2025-04-19,16210,Epikut,Proposta
503,5431,1002,2025-04-27,25518,Strong,Fechado ganho
504,5020,1048,2025-04-02,2493,Unitite,Proposta
505,5318,1051,2025-05-05,8106,Epikut,Proposta
506,5497,1047,2025-03-13,15272,Strong,Perdido
507,5102,1040,2025-01-31,5829,Unitite,Perdido
508,5021,2012,2025-05-17,19734,Tryon,Negociação
509,5076,2027,2025-05-06,15638,Epikut,Perdido
510,5436,2008,2025-01-15,20573,Strong,Perdido
511,5369,2011,2025-01-16,6189,Tryon,Negociação
512,5317,2034,2025-04-14,19634,Unitite,Fechado ganho
513,5376,1022,2025-06-03,17924,Epikut,Negociação
514,5189,1028,2025-05-18,6369,Unitite,Fechado ganho
515,5212,2001,2025-02-15,9616,Epikut,Negociação
516,5035,1001,2025-03-30,10165,Tryon,Negociação
517,5358,2004,2025-02-05,10943,Epikut,Fechado ganho
518,5334,1008,2025-04-14,17658,Strong,Perdido
519,5176,2017,2025-01-21,15785,Unitite,Negociação
520,5290,1057,2025-04-19,3746,Epikut,Negociação
521,5064,1009,2025-05-07,10881,Epikut,Negociação
522,5091,1053,2025-06-16,20520,Tryon,Perdido
523,5013,1007,2025-01-14,22014,Unitite,Proposta
524,5411,1004,2025-01-12,14620,Strong,Fechado ganho
525,5455,2002,2025-06-05,7685,Unitite,Negociação
526,5124,2030,2025-04-04,5914,Tryon,Perdido
527,5184,2014,2025-05-07,19792,Tryon,Negociação
528,5147,1057,2025-06-25,14077,Epikut,Proposta
529,5407,2007,2025-01-14,5081,Tryon,Proposta
530,5064,1033,2025-06-23,16845,Epikut,Negociação
531,5329,1028,2025-05-19,17333,Epikut,Fechado ganho
532,5058,2030,2025-01-08,7731,Strong,Perdido
533,5134,2013,2025-04-26,11436,Unitite,Perdido
534,5053,1001,2025-01-07,9455,Tryon,Negociação
535,5048,1007,2025-04-01,12653,Strong,Negociação
536,5056,2017,2025-05-04,2664,Epikut,Negociação
537,5092,1027,2025-01-20,10189,Unitite,Negociação
538,5166,1009,2025-04-14,26847,Strong,Proposta
539,5200,2002,2025-01-31,11441,Unitite,Perdido
540,5471,2024,2025-01-24,17113,Unitite,Fechado ganho
541,5212,2016,2025-06-01,24991,Tryon,Fechado ganho
542,5345,1038,2025-03-28,27887,Epikut,Fechado ganho
543,5320,2011,2025-01-19,12382,Unitite,Perdido
544,5007,1042,2025-05-15,3688,Tryon,Fechado ganho
545,5083,1054,2025-01-06,7002,Epikut,Negociação
546,5001,1020,2025-01-04,25730,Unitite,Negociação
547,5388,1031,2025-03-14,8857,Tryon,Fechado ganho
548,5481,1014,2025-04-01,15283,Strong,Negociação
549,5389,2007,2025-04-09,18406,Tryon,Fechado ganho
550,5183,2015,2025-03-07,20618,Tryon,Perdido
551,5472,1041,2025-05-27,2223,Tryon,Perdido
552,5414,1053,2025-06-30,5879,Strong,Fechado ganho
553,5190,2016,2025-01-20,10555,Strong,Negociação
554,5207,1042,2025-04-28,14999,Strong,Perdido
555,5359,2005,2025-06-18,14917,Epikut,Fechado ganho
556,5340,2003,2025-04-24,11989,Unitite,Fechado ganho
557,5135,1022,2025-05-17,21719,Tryon,Perdido
558,5025,1033,2025-03-14,8012,Epikut,Negociação
559,5203,1051,2025-03-31,3679,Tryon,Proposta
560,5031,1054,2025-06-21,29917,Epikut,Fechado ganho
561,5196,1042,2025-04-20,14701,Unitite,Perdido
562,5490,1012,2025-03-12,5842,Unitite,Proposta
563,5399,1051,2025-04-09,6903,Tryon,Perdido
564,5264,1019,2025-01-04,16559,Strong,Proposta
565,5216,2017,2025-01-05,12401,Unitite,Negociação
566,5277,1008,2025-03-09,7709,Epikut,Proposta
567,5015,1053,2025-03-10,16685,Tryon,Perdido
568,5185,2010,2025-04-09,23295,Epikut,Fechado ganho
569,5282,1027,2025-04-07,18696,Unitite,Negociação
570,5237,2016,2025-05-03,13405,Tryon,Perdido
571,5048,1027,2025-03-31,11457,Tryon,Negociação
572,5168,2035,2025-02-22,27054,Epikut,Fechado ganho
573,5359,1006,2025-06-15,16150,Tryon,Negociação
574,5336,2026,2025-01-05,16513,Unitite,Negociação
575,5427,1044,2025-02-15,24756,Epikut,Proposta
576,5357,2031,2025-03-25,18588,Tryon,Negociação
577,5213,1012,2025-05-22,23146,Unitite,Negociação
578,5072,2021,2025-01-22,3656,Unitite,Negociação
579,5135,1050,2025-02-28,20177,Unitite,Proposta
580,5415,1029,2025-02-06,7813,Strong,Negociação
581,5394,1032,2025-04-24,12658,Strong,Proposta
582,5044,1039,2025-06-25,29177,Unitite,Perdido
583,5485,1008,2025-02-07,2602,Epikut,Negociação
584,5250,1030,2025-05-27,22212,Unitite,Negociação
585,5062,1013,2025-01-31,25307,Strong,Perdido
586,5308,2002,2025-01-13,15632,Epikut,Proposta
587,5351,1026,2025-06-29,20594,Strong,Negociação
588,5194,1016,2025-06-27,14751,Epikut,Fechado ganho
589,5406,1013,2025-02-10,12627,Tryon,Proposta
590,5200,2016,2025-06-14,8602,Tryon,Negociação
591,5195,2003,2025-01-26,17963,Tryon,Perdido
592,5320,2038,2025-05-19,23395,Tryon,Fechado ganho
593,5018,1053,2025-03-10,3252,Strong,Perdido
594,5325,1016,2025-01-04,12237,Tryon,Perdido
595,5383,2019,2025-03-06,28616,Strong,Proposta
596,5392,1045,2025-01-06,16313,Epikut,Negociação
597,5393,1008,2025-01-02,9344,Unitite,Fechado ganho
598,5491,1057,2025-04-30,16337,Epikut,Negociação
599,5427,1028,2025-04-30,11719,Epikut,Proposta
600,5107,2018,2025-01-27,6842,Epikut,Negociação
601,5487,1046,2025-01-30,17884,Epikut,Negociação
602,5473,2020,2025-02-22,11474,Tryon,Proposta
603,5311,1030,2025-04-09,10530,Strong,Fechado ganho
604,5497,1053,2025-03-27,13214,Unitite,Perdido
605,5288,1051,2025-03-18,27004,Strong,Negociação
606,5147,2024,2025-03-27,3488,Tryon,Perdido
607,5205,1005,2025-06-22,3541,Epikut,Perdido
608,5500,2017,2025-04-29,10197,Epikut,Fechado ganho
609,5379,2029,2025-03-10,6147,Unitite,Proposta
610,5239,1044,2025-03-17,16288,Epikut,Proposta
611,5220,1024,2025-03-17,23444,Strong,Perdido
612,5471,2040,2025-04-05,6453,Epikut,Fechado ganho
613,5280,2012,2025-01-05,8813,Strong,Negociação
614,5195,2005,2025-04-28,29688,Strong,Perdido
615,5471,1010,2025-03-15,26260,Tryon,Fechado ganho
616,5195,1058,2025-02-20,10086,Strong,Perdido
617,5456,1003,2025-06-15,3477,Strong,Fechado ganho
618,5165,1019,2025-02-05,18538,Tryon,Negociação
619,5407,1026,2025-03-07,5710,Unitite,Proposta
620,5153,1010,2025-01-31,17521,Epikut,Negociação
621,5276,1049,2025-03-08,26817,Unitite,Proposta
622,5223,1031,2025-03-14,9508,Unitite,Negociação
623,5449,1056,2025-01-23,25790,Tryon,Fechado ganho
624,5028,1019,2025-04-15,13973,Unitite,Proposta
625,5329,1004,2025-06-02,26340,Unitite,Negociação
626,5414,1018,2025-06-09,13204,Strong,Negociação
627,5053,1033,2025-03-19,8822,Unitite,Proposta
628,5015,1027,2025-04-01,17834,Unitite,Negociação
629,5082,1007,2025-03-24,21477,Strong,Proposta
630,5467,1014,2025-05-08,14330,Epikut,Perdido
631,5018,2032,2025-05-18,24236,Strong,Negociação
632,5175,1036,2025-06-06,25738,Unitite,Fechado ganho
633,5400,1020,2025-04-15,14616,Unitite,Fechado ganho
634,5468,1028,2025-05-27,17590,Strong,Negociação
635,5362,1037,2025-03-27,22043,Epikut,Fechado ganho
636,5123,1041,2025-01-10,22867,Strong,Fechado ganho
637,5451,2033,2025-05-23,8336,Tryon,Perdido
638,5233,2014,2025-03-08,22041,Strong,Proposta
639,5274,2005,2025-03-16,15366,Tryon,Proposta
640,5219,2013,2025-04-02,24836,Epikut,Fechado ganho
641,5406,1009,2025-04-04,9137,Tryon,Proposta
642,5170,1023,2025-02-08,13302,Tryon,Fechado ganho
643,5345,2010,2025-03-11,12733,Unitite,Perdido
644,5343,1039,2025-02-09,4298,Tryon,Negociação
645,5035,2003,2025-01-10,9536,Epikut,Negociação
646,5476,2002,2025-04-08,5631,Unitite,Fechado ganho
647,5334,1009,2025-05-17,5391,Unitite,Negociação
648,5088,2004,2025-05-03,25997,Unitite,Negociação
649,5323,1030,2025-06-30,4986,Strong,Perdido
650,5283,1027,2025-05-17,11564,Strong,Negociação
651,5005,1008,2025-03-01,24319,Strong,Perdido
652,5033,2035,2025-06-16,21296,Epikut,Fechado ganho
653,5373,1044,2025-01-26,17684,Unitite,Proposta
654,5171,2028,2025-05-15,26053,Strong,Fechado ganho
655,5042,1013,2025-05-16,24466,Epikut,Perdido
656,5214,1052,2025-03-07,9038,Unitite,Perdido
657,5175,1059,2025-05-03,23367,Epikut,Negociação
658,5173,2027,2025-05-09,12693,Tryon,Perdido
659,5348,2039,2025-04-11,5535,Epikut,Fechado ganho
660,5048,1008,2025-05-23,29237,Unitite,Perdido
661,5386,2038,2025-02-11,7979,Unitite,Negociação
662,5013,2017,2025-02-12,19029,Tryon,Perdido
663,5415,1012,2025-04-09,28386,Tryon,Negociação
664,5377,2032,2025-04-16,22863,Tryon,Fechado ganho
665,5410,2029,2025-05-20,5727,Epikut,Negociação
666,5466,2030,2025-06-27,21439,Unitite,Proposta
667,5389,1051,2025-01-14,28588,Epikut,Proposta
668,5377,1003,2025-06-02,18222,Tryon,Negociação
669,5153,2026,2025-01-04,10473,Strong,Proposta
670,5316,1040,2025-01-19,5630,Unitite,Perdido
671,5148,1032,2025-05-31,18568,Epikut,Proposta
672,5368,2010,2025-05-19,8689,Strong,Proposta
673,5354,1025,2025-05-21,13529,Unitite,Perdido
674,5241,1037,2025-04-05,24111,Tryon,Proposta
675,5053,2020,2025-03-14,24691,Epikut,Proposta
676,5066,1038,2025-06-02,5560,Unitite,Proposta
677,5108,1021,2025-04-26,7560,Epikut,Negociação
678,5288,1025,2025-01-19,25490,Epikut,Perdido
679,5494,1036,2025-02-12,5897,Epikut,Negociação
680,5458,2028,2025-06-28,12024,Unitite,Fechado ganho
681,5469,1029,2025-03-26,16258,Epikut,Negociação
682,5034,1030,2025-03-03,15775,Strong,Fechado ganho
683,5303,1034,2025-03-31,27973,Strong,Perdido
684,5359,1012,2025-06-24,26871,Tryon,Fechado ganho
685,5406,1033,2025-01-02,12286,Strong,Fechado ganho
686,5156,2029,2025-02-01,14992,Tryon,Fechado ganho
687,5391,2003,2025-01-02,11886,Unitite,Perdido
688,5307,1016,2025-06-26,2836,Epikut,Perdido
689,5017,1009,2025-04-09,15497,Strong,Fechado ganho
690,5210,1035,2025-02-27,13228,Strong,Fechado ganho
691,5270,2026,2025-04-26,8296,Strong,Perdido
692,5339,1054,2025-01-11,2627,Tryon,Perdido
693,5282,1037,2025-03-23,24085,Epikut,Perdido
694,5082,1014,2025-03-08,6015,Strong,Negociação
695,5363,1041,2025-04-22,25843,Tryon,Proposta
696,5480,1025,2025-01-08,16947,Unitite,Proposta
697,5170,2019,2025-04-03,5789,Unitite,Perdido
698,5432,1024,2025-05-18,6626,Tryon,Fechado ganho
699,5093,1021,2025-03-01,20198,Epikut,Fechado ganho
700,5070,1034,2025-03-29,29632,Tryon,Perdido
701,5226,2027,2025-04-12,13152,Unitite,Perdido
702,5142,1055,2025-03-04,21258,Tryon,Proposta
703,5339,1031,2025-01-30,27986,Tryon,Proposta
704,5429,1002,2025-05-17,3461,Strong,Perdido
705,5408,2035,2025-03-15,8612,Unitite,Proposta
706,5490,2030,2025-01-22,10628,Epikut,Negociação
707,5017,1047,2025-03-08,20672,Unitite,Perdido
708,5061,2034,2025-06-16,29120,Unitite,Proposta
709,5423,1019,2025-02-20,14275,Epikut,Proposta
710,5216,1010,2025-02-11,11567,Tryon,Negociação
711,5203,1015,2025-06-06,11488,Strong,Negociação
712,5345,2015,2025-01-19,28083,Unitite,Fechado ganho
713,5490,1026,2025-05-21,19501,Epikut,Fechado ganho
714,5151,2013,2025-04-19,25903,Unitite,Fechado ganho
715,5274,1004,2025-03-22,8855,Strong,Negociação
716,5314,1033,2025-05-02,4150,Tryon,Proposta
717,5293,2014,2025-01-18,20418,Unitite,Negociação
718,5177,1039,2025-04-30,13236,Tryon,Proposta
719,5462,1006,2025-01-20,27796,Unitite,Proposta
720,5052,2036,2025-04-22,6131,Tryon,Perdido
721,5245,1043,2025-03-09,3006,Strong,Proposta
722,5133,2021,2025-01-28,16403,Strong,Negociação
723,5313,1037,2025-03-01,25529,Tryon,Fechado ganho
724,5059,1001,2025-06-15,23827,Unitite,Perdido
725,5302,1027,2025-05-18,4341,Tryon,Proposta
726,5346,2018,2025-01-07,23081,Epikut,Perdido
727,5037,2007,2025-05-21,27417,Epikut,Fechado ganho
728,5180,1044,2025-06-21,22956,Tryon,Perdido
729,5043,1058,2025-04-30,25141,Tryon,Negociação
730,5053,1049,2025-01-18,12248,Epikut,Proposta
731,5175,2021,2025-06-10,8164,Epikut,Proposta
732,5204,1040,2025-04-12,20817,Unitite,Fechado ganho
733,5057,1030,2025-01-07,26201,Unitite,Negociação
734,5145,1027,2025-02-08,9283,Epikut,Negociação
735,5169,2025,2025-05-17,13088,Tryon,Proposta
736,5330,1033,2025-06-14,3829,Epikut,Fechado ganho
737,5403,1052,2025-02-20,14155,Epikut,Fechado ganho
738,5234,2020,2025-03-16,26699,Tryon,Proposta
739,5153,1035,2025-05-01,20838,Unitite,Fechado ganho
740,5028,1056,2025-06-14,10886,Strong,Fechado ganho
741,5182,2029,2025-04-11,20691,Tryon,Perdido
742,5199,2023,2025-01-13,7365,Strong,Proposta
743,5074,1033,2025-01-02,26302,Epikut,Perdido
744,5485,2009,2025-01-29,12048,Epikut,Negociação
745,5079,2016,2025-06-17,21402,Unitite,Negociação
746,5413,1037,2025-02-21,27867,Unitite,Perdido
747,5026,2007,2025-04-13,19505,Tryon,Negociação
748,5214,2015,2025-02-19,9227,Epikut,Perdido
749,5294,1019,2025-05-02,13930,Epikut,Fechado ganho
750,5027,1023,2025-06-07,21705,Tryon,Perdido
751,5098,2018,2025-02-25,4449,Unitite,Negociação
752,5118,1007,2025-03-29,28595,Strong,Proposta
753,5421,2006,2025-03-22,9035,Strong,Fechado ganho
754,5333,2030,2025-04-12,5634,Strong,Perdido
755,5495,2023,2025-04-01,24179,Unitite,Perdido
756,5496,1020,2025-06-16,27609,Epikut,Fechado ganho
757,5387,2018,2025-01-03,8157,Epikut,Negociação
758,5472,2032,2025-04-17,19302,Unitite,Perdido
759,5032,1007,2025-03-22,19302,Strong,Perdido
760,5150,1010,2025-04-25,6281,Tryon,Proposta
761,5374,1032,2025-02-26,12030,Tryon,Perdido
762,5432,1037,2025-04-20,23812,Strong,Proposta
763,5230,1028,2025-03-10,24848,Epikut,Fechado ganho
764,5242,1011,2025-03-14,22420,Tryon,Perdido
765,5197,1055,2025-05-02,24754,Epikut,Perdido
766,5119,2007,2025-05-22,10799,Unitite,Proposta
767,5124,1024,2025-04-18,26993,Tryon,Proposta
768,5398,1049,2025-03-23,7521,Strong,Perdido
769,5415,2025,2025-03-08,9415,Tryon,Proposta
770,5175,2018,2025-04-27,14064,Epikut,Fechado ganho
771,5226,1041,2025-06-13,12298,Epikut,Perdido
772,5285,1058,2025-04-11,27812,Unitite,Fechado ganho
773,5226,1007,2025-06-23,18130,Tryon,Fechado ganho
774,5055,1017,2025-06-20,22469,Unitite,Fechado ganho
775,5098,2031,2025-02-09,11771,Unitite,Proposta
776,5217,1027,2025-05-31,8698,Epikut,Proposta
777,5094,1003,2025-01-29,29052,Tryon,Negociação
778,5271,2017,2025-02-16,19411,Strong,Proposta
779,5357,1009,2025-02-14,2804,Tryon,Perdido
780,5217,2030,2025-01-01,15724,Strong,Negociação
781,5184,1054,2025-02-10,25385,Strong,Negociação
782,5421,2034,2025-05-25,11725,Unitite,Fechado ganho
783,5026,1026,2025-01-17,8837,Strong,Proposta
784,5100,1010,2025-03-29,2298,Epikut,Proposta
785,5297,2030,2025-02-12,7099,Epikut,Negociação
786,5006,1032,2025-03-12,20149,Epikut,Fechado ganho
787,5411,1048,2025-04-27,3756,Epikut,Perdido
788,5065,1002,2025-06-21,12617,Tryon,Fechado ganho
789,5334,1039,2025-04-23,25437,Epikut,Proposta
790,5232,2021,2025-05-31,28432,Tryon,Fechado ganho
791,5289,1018,2025-04-15,17827,Strong,Negociação
792,5212,1055,2025-03-04,6315,Tryon,Negociação
793,5235,1056,2025-02-21,2581,Epikut,Proposta
794,5071,1055,2025-02-07,26513,Tryon,Proposta
795,5258,2002,2025-06-26,11424,Tryon,Proposta
796,5230,2022,2025-02-08,23370,Unitite,Fechado ganho
797,5470,2005,2025-02-23,19010,Strong,Negociação
798,5490,1048,2025-06-29,23048,Tryon,Fechado ganho
799,5328,2011,2025-04-27,24849,Unitite,Negociação
800,5199,1053,2025-01-31,18180,Unitite,Fechado ganho
801,5077,1018,2025-06-28,16034,Tryon,Perdido
802,5224,2031,2025-03-10,24035,Strong,Proposta
803,5441,2033,2025-03-29,19456,Strong,Proposta
804,5377,1041,2025-04-19,7839,Tryon,Fechado ganho
805,5054,1009,2025-02-16,15816,Epikut,Perdido
806,5243,1028,2025-03-07,10621,Unitite,Proposta
807,5079,1037,2025-04-18,24355,Unitite,Fechado ganho
808,5382,1029,2025-05-03,3482,Strong,Proposta
809,5339,1033,2025-01-24,3464,Tryon,Proposta
810,5285,1020,2025-01-09,27660,Unitite,Negociação
811,5397,1048,2025-01-03,19551,Tryon,Perdido
812,5254,2016,2025-05-23,21082,Unitite,Negociação
813,5247,1029,2025-03-10,16919,Unitite,Proposta
814,5194,1019,2025-03-07,27483,Tryon,Perdido
815,5299,1055,2025-05-05,3059,Strong,Negociação
816,5378,1037,2025-03-09,5138,Epikut,Negociação
817,5405,2007,2025-02-10,3878,Tryon,Proposta
818,5110,2026,2025-03-17,21066,Epikut,Fechado ganho
819,5404,2015,2025-05-07,10632,Strong,Negociação
820,5108,1045,2025-02-03,28791,Tryon,Perdido
821,5245,1028,2025-01-15,11015,Epikut,Negociação
822,5173,1011,2025-06-07,23537,Strong,Perdido
823,5289,2036,2025-04-24,22085,Tryon,Negociação
824,5174,2029,2025-05-01,5002,Tryon,Fechado ganho
825,5245,2036,2025-06-18,3359,Epikut,Perdido
826,5470,1013,2025-04-20,17178,Strong,Proposta
827,5138,1024,2025-06-08,18629,Unitite,Perdido
828,5395,1020,2025-05-22,14786,Unitite,Proposta
829,5010,1056,2025-03-08,9638,Unitite,Perdido
830,5291,1017,2025-05-27,9095,Tryon,Proposta
831,5162,2019,2025-03-15,12074,Tryon,Proposta
832,5375,2030,2025-02-19,26806,Unitite,Proposta
833,5464,2001,2025-06-02,14133,Strong,Proposta
834,5474,2012,2025-04-28,17555,Epikut,Negociação
835,5074,1049,2025-02-25,23929,Unitite,Fechado ganho
836,5342,1020,2025-03-11,29049,Strong,Negociação
837,5149,1006,2025-02-01,28061,Epikut,Proposta
838,5293,1028,2025-04-19,11256,Unitite,Fechado ganho
839,5203,2011,2025-05-29,14044,Epikut,Negociação
840,5264,2021,2025-04-13,14241,Strong,Negociação
841,5268,1058,2025-05-16,24314,Epikut,Negociação
842,5433,1004,2025-03-26,15834,Epikut,Perdido
843,5477,1057,2025-01-02,25604,Unitite,Fechado ganho
844,5500,1027,2025-03-23,21931,Tryon,Fechado ganho
845,5434,2024,2025-04-26,11317,Unitite,Perdido
846,5327,2026,2025-01-18,11490,Unitite,Perdido
847,5130,1032,2025-03-28,6625,Unitite,Perdido
848,5184,1044,2025-01-23,11696,Epikut,Fechado ganho
849,5434,2016,2025-02-16,9460,Strong,Perdido
850,5175,1042,2025-06-20,5203,Tryon,Fechado ganho
851,5191,1002,2025-06-21,9863,Unitite,Negociação
852,5103,1050,2025-03-03,19560,Unitite,Proposta
853,5213,1037,2025-05-17,21106,Tryon,Proposta
854,5011,1024,2025-03-10,16458,Tryon,Negociação
855,5428,2027,2025-02-15,5803,Strong,Perdido
856,5131,1055,2025-04-20,28743,Epikut,Negociação
857,5161,1049,2025-03-03,2193,Epikut,Proposta
858,5319,1008,2025-01-23,10736,Epikut,Negociação
859,5248,2023,2025-06-02,28817,Epikut,Proposta
860,5370,1043,2025-06-21,29216,Strong,Proposta
861,5361,1035,2025-02-25,10436,Epikut,Negociação
862,5401,1022,2025-02-04,24158,Strong,Negociação
863,5252,1011,2025-03-05,18686,Strong,Proposta
864,5326,2033,2025-05-04,17327,Epikut,Proposta
865,5290,1030,2025-01-30,10450,Strong,Proposta
866,5482,2035,2025-04-10,7802,Strong,Perdido
867,5450,1022,2025-05-07,4214,Strong,Proposta
868,5174,2015,2025-01-31,26623,Tryon,Negociação
869,5363,2022,2025-01-16,14824,Tryon,Negociação
870,5382,1039,2025-05-10,6374,Epikut,Perdido
871,5370,1043,2025-05-26,8709,Unitite,Negociação
872,5457,1033,2025-05-10,29764,Epikut,Fechado ganho
873,5212,2034,2025-01-01,14386,Strong,Fechado ganho
874,5346,2006,2025-02-15,18594,Epikut,Negociação
875,5048,1051,2025-06-11,20303,Strong,Perdido
876,5398,1020,2025-06-04,14024,Strong,Perdido
877,5018,2031,2025-02-14,6920,Strong,Fechado ganho
878,5113,2019,2025-01-24,27551,Tryon,Perdido
879,5253,1034,2025-04-21,13651,Epikut,Proposta
880,5074,1044,2025-01-03,5307,Strong,Perdido
881,5087,1034,2025-04-20,4948,Unitite,Negociação
882,5133,1037,2025-06-21,27144,Unitite,Negociação
883,5214,1027,2025-03-13,14222,Strong,Perdido
884,5347,1003,2025-03-15,25012,Tryon,Negociação
885,5453,1022,2025-06-20,20747,Strong,Fechado ganho
886,5112,1009,2025-03-29,2466,Tryon,Fechado ganho
887,5098,2025,2025-01-07,20464,Strong,Negociação
888,5293,1054,2025-01-02,4987,Epikut,Perdido
889,5048,1032,2025-01-15,18619,Tryon,Proposta
890,5492,2010,2025-04-15,21241,Unitite,Perdido
891,5001,2021,2025-01-01,2362,Strong,Negociação
892,5219,1036,2025-03-17,6200,Epikut,Proposta
893,5221,1020,2025-03-13,22762,Tryon,Proposta
894,5460,2015,2025-02-10,19730,Strong,Fechado ganho
895,5433,1029,2025-03-12,6110,Tryon,Fechado ganho
896,5265,1017,2025-01-01,25880,Tryon,Proposta
897,5058,1043,2025-01-03,15358,Unitite,Proposta
898,5289,1008,2025-02-27,28471,Epikut,Perdido
899,5413,1008,2025-05-08,22368,Unitite,Perdido
900,5312,1006,2025-01-07,20718,Strong,Negociação
901,5489,2019,2025-06-20,7783,Strong,Perdido
902,5221,1034,2025-05-14,15823,Unitite,Perdido
903,5312,1013,2025-05-21,10277,Tryon,Fechado ganho
904,5393,1010,2025-05-28,12199,Strong,Proposta
905,5052,2011,2025-02-21,29456,Tryon,Perdido
906,5468,1043,2025-03-11,2483,Unitite,Negociação
907,5222,2018,2025-03-04,22778,Strong,Proposta
908,5405,2021,2025-02-23,16609,Unitite,Perdido
909,5051,1008,2025-04-03,5763,Unitite,Proposta
910,5033,2012,2025-06-22,8726,Epikut,Proposta
911,5037,1044,2025-06-18,9495,Epikut,Negociação
912,5370,2002,2025-06-14,11387,Epikut,Fechado ganho
913,5352,1038,2025-05-16,28093,Epikut,Fechado ganho
914,5481,2003,2025-03-03,21689,Tryon,Fechado ganho
915,5296,1015,2025-05-18,16803,Unitite,Fechado ganho
916,5459,2040,2025-01-09,17411,Tryon,Fechado ganho
917,5297,1058,2025-05-03,22211,Epikut,Fechado ganho
918,5164,2002,2025-06-23,19958,Strong,Fechado ganho
919,5497,1039,2025-04-19,19518,Strong,Fechado ganho
920,5214,1015,2025-06-10,28772,Tryon,Negociação
921,5127,2028,2025-05-17,5494,Strong,Proposta
922,5412,1031,2025-01-15,8878,Unitite,Negociação
923,5260,2026,2025-02-19,18877,Strong,Fechado ganho
924,5023,1011,2025-05-17,24844,Strong,Negociação
925,5035,1024,2025-02-08,2899,Tryon,Negociação
