id_venda,data,cliente_id,vendedor_id,produto_id,quantidade,valor_bruto,desconto,valor_liquido
451,2025-02-26,5356,1024,4,4,840,84.0,756.0
452,2025-03-13,5392,1006,3,6,1920,0.0,1920.0
453,2025-01-13,5221,2019,3,4,1280,0.0,1280.0
454,2025-02-24,5047,1001,3,4,1280,64.0,1216.0
455,2025-01-07,5469,1034,3,22,7040,704.0,6336.0
456,2025-06-29,5288,2030,2,15,6300,315.0,5985.0
457,2025-01-08,5339,1020,3,3,960,48.0,912.0
458,2025-06-14,5226,1049,1,10,5200,520.0,4680.0
459,2025-04-06,5482,1027,3,22,7040,704.0,6336.0
460,2025-04-07,5152,1057,2,23,9660,483.0,9177.0
461,2025-04-08,5059,1041,3,6,1920,0.0,1920.0
462,2025-01-14,5445,1025,2,19,7980,0.0,7980.0
463,2025-05-21,5270,1047,1,20,10400,0.0,10400.0
464,2025-06-23,5245,2026,2,25,10500,1050.0,9450.0
465,2025-01-27,5243,1006,3,18,5760,0.0,5760.0
466,2025-03-10,5475,2004,3,24,7680,0.0,7680.0
467,2025-03-15,5241,2030,4,9,1890,0.0,1890.0
468,2025-06-03,5204,1042,3,20,6400,0.0,6400.0
469,2025-06-27,5142,2036,1,14,7280,0.0,7280.0
470,2025-04-18,5184,1013,2,14,5880,294.0,5586.0
471,2025-05-05,5400,2023,4,11,2310,0.0,2310.0
472,2025-06-28,5440,2038,2,2,840,0.0,840.0
473,2025-05-23,5185,2012,3,10,3200,0.0,3200.0
474,2025-01-20,5120,2018,4,10,2100,210.0,1890.0
475,2025-02-24,5474,1029,3,19,6080,0.0,6080.0
476,2025-03-18,5105,2022,3,13,4160,0.0,4160.0
477,2025-04-13,5240,1013,2,15,6300,0.0,6300.0
478,2025-01-23,5246,1008,1,12,6240,0.0,6240.0
479,2025-04-19,5259,2031,1,9,4680,468.0,4212.0
480,2025-02-01,5087,2001,1,16,8320,832.0,7488.0
481,2025-06-25,5462,1048,1,7,3640,182.0,3458.0
482,2025-03-08,5196,1043,4,3,630,0.0,630.0
483,2025-02-01,5178,1019,1,20,10400,0.0,10400.0
484,2025-03-06,5122,2016,4,15,3150,157.5,2992.5
485,2025-06-24,5241,2016,3,15,4800,0.0,4800.0
486,2025-03-21,5348,2005,4,23,4830,0.0,4830.0
487,2025-02-09,5303,2031,3,22,7040,0.0,7040.0
488,2025-06-10,5339,1044,4,14,2940,294.0,2646.0
489,2025-04-25,5042,2035,4,12,2520,0.0,2520.0
490,2025-04-15,5249,1025,3,19,6080,0.0,6080.0
491,2025-03-23,5124,2025,2,21,8820,441.0,8379.0
492,2025-02-26,5014,1002,1,20,10400,0.0,10400.0
493,2025-04-26,5368,2035,1,22,11440,0.0,11440.0
494,2025-01-09,5240,1004,4,13,2730,136.5,2593.5
495,2025-01-24,5029,1032,1,15,7800,0.0,7800.0
496,2025-05-28,5193,1014,4,7,1470,0.0,1470.0
497,2025-05-24,5225,2028,1,3,1560,78.0,1482.0
498,2025-04-20,5028,2016,4,5,1050,52.5,997.5
499,2025-03-13,5171,1010,3,1,320,0.0,320.0
500,2025-03-12,5365,1002,2,18,7560,378.0,7182.0
501,2025-05-09,5387,1050,3,13,4160,0.0,4160.0
502,2025-01-30,5410,2010,2,8,3360,0.0,3360.0
503,2025-03-02,5233,1056,1,9,4680,468.0,4212.0
504,2025-04-06,5098,2040,1,21,10920,0.0,10920.0
505,2025-04-21,5470,2002,1,21,10920,0.0,10920.0
506,2025-05-26,5477,1035,3,8,2560,0.0,2560.0
507,2025-04-15,5303,2014,2,14,5880,0.0,5880.0
508,2025-01-21,5308,2021,3,11,3520,0.0,3520.0
509,2025-06-08,5203,1011,1,1,520,0.0,520.0
510,2025-01-08,5203,2016,1,3,1560,0.0,1560.0
511,2025-02-04,5253,1027,1,18,9360,0.0,9360.0
512,2025-01-24,5399,2006,1,5,2600,0.0,2600.0
513,2025-06-23,5499,2029,3,10,3200,0.0,3200.0
514,2025-06-28,5191,2036,3,14,4480,0.0,4480.0
515,2025-04-07,5373,1033,2,11,4620,0.0,4620.0
516,2025-02-05,5340,1055,1,23,11960,0.0,11960.0
517,2025-03-15,5320,2018,1,22,11440,1144.0,10296.0
518,2025-02-08,5456,1048,2,8,3360,168.0,3192.0
519,2025-05-12,5179,1037,2,3,1260,126.0,1134.0
520,2025-05-30,5087,2024,2,13,5460,0.0,5460.0
521,2025-01-06,5367,1015,3,13,4160,0.0,4160.0
522,2025-04-20,5186,1059,4,20,4200,0.0,4200.0
523,2025-05-13,5038,2004,4,15,3150,0.0,3150.0
524,2025-05-07,5269,1045,3,19,6080,0.0,6080.0
525,2025-05-15,5170,1043,2,6,2520,0.0,2520.0
526,2025-04-09,5286,2027,1,14,7280,0.0,7280.0
527,2025-05-22,5207,1060,4,21,4410,220.5,4189.5
528,2025-04-11,5114,2007,1,6,3120,0.0,3120.0
529,2025-01-10,5299,1037,1,25,13000,0.0,13000.0
530,2025-01-25,5111,1015,2,9,3780,378.0,3402.0
531,2025-02-04,5434,2036,1,1,520,52.0,468.0
532,2025-06-24,5355,1036,3,7,2240,0.0,2240.0
533,2025-01-14,5263,1044,4,25,5250,0.0,5250.0
534,2025-05-03,5232,1007,4,14,2940,0.0,2940.0
535,2025-06-08,5153,2029,2,17,7140,0.0,7140.0
536,2025-05-24,5164,2017,2,12,5040,0.0,5040.0
537,2025-06-28,5203,1053,1,13,6760,0.0,6760.0
538,2025-03-30,5483,1041,1,15,7800,0.0,7800.0
539,2025-06-18,5055,1005,1,3,1560,0.0,1560.0
540,2025-01-06,5350,2028,2,10,4200,210.0,3990.0
541,2025-01-24,5013,2011,4,16,3360,336.0,3024.0
542,2025-01-21,5373,2036,2,10,4200,0.0,4200.0
543,2025-05-30,5317,1050,3,4,1280,64.0,1216.0
544,2025-05-16,5412,1030,2,4,1680,84.0,1596.0
545,2025-02-25,5267,1034,3,8,2560,256.0,2304.0
546,2025-03-27,5219,2015,3,16,5120,256.0,4864.0
547,2025-03-08,5313,1043,2,22,9240,924.0,8316.0
548,2025-03-08,5309,1056,1,4,2080,0.0,2080.0
549,2025-03-01,5095,1036,1,17,8840,0.0,8840.0
550,2025-05-01,5342,1057,4,19,3990,399.0,3591.0
551,2025-03-13,5287,1050,2,24,10080,0.0,10080.0
552,2025-02-25,5419,1011,4,16,3360,0.0,3360.0
553,2025-05-03,5471,2028,1,18,9360,936.0,8424.0
554,2025-06-13,5321,1055,2,4,1680,84.0,1596.0
555,2025-01-24,5176,2015,2,20,8400,840.0,7560.0
556,2025-06-10,5237,2014,4,17,3570,0.0,3570.0
557,2025-05-30,5481,2021,2,19,7980,798.0,7182.0
558,2025-04-24,5039,2026,2,11,4620,0.0,4620.0
559,2025-06-01,5473,1009,4,14,2940,294.0,2646.0
560,2025-03-26,5284,2007,4,13,2730,136.5,2593.5
561,2025-04-23,5363,1012,1,5,2600,0.0,2600.0
562,2025-04-14,5033,1020,2,25,10500,525.0,9975.0
563,2025-05-27,5293,2023,1,15,7800,0.0,7800.0
564,2025-05-05,5347,1032,2,17,7140,0.0,7140.0
565,2025-06-08,5441,2037,3,16,5120,512.0,4608.0
566,2025-05-18,5071,1028,2,13,5460,546.0,4914.0
567,2025-06-28,5095,1029,4,12,2520,0.0,2520.0
568,2025-02-24,5317,1004,4,24,5040,252.0,4788.0
569,2025-03-23,5112,1001,4,20,4200,420.0,3780.0
570,2025-04-15,5390,1030,3,10,3200,0.0,3200.0
571,2025-02-21,5405,1048,4,24,5040,0.0,5040.0
572,2025-04-03,5134,2022,2,10,4200,210.0,3990.0
573,2025-03-25,5046,1033,2,13,5460,0.0,5460.0
574,2025-01-28,5220,2026,2,13,5460,0.0,5460.0
575,2025-05-17,5365,1012,1,25,13000,0.0,13000.0
576,2025-05-09,5450,1045,1,23,11960,0.0,11960.0
577,2025-04-16,5201,1056,1,4,2080,208.0,1872.0
578,2025-06-28,5290,2036,3,1,320,0.0,320.0
579,2025-02-18,5368,1037,4,25,5250,0.0,5250.0
580,2025-03-09,5116,1039,2,20,8400,0.0,8400.0
581,2025-02-27,5349,2021,2,18,7560,0.0,7560.0
582,2025-04-16,5464,1026,1,23,11960,0.0,11960.0
583,2025-04-09,5487,2031,3,14,4480,224.0,4256.0
584,2025-02-05,5385,1053,3,12,3840,192.0,3648.0
585,2025-03-06,5193,2026,3,3,960,0.0,960.0
586,2025-05-23,5498,1038,4,15,3150,157.5,2992.5
587,2025-01-15,5035,1023,2,4,1680,0.0,1680.0
588,2025-01-07,5437,1014,2,16,6720,0.0,6720.0
589,2025-01-20,5456,1021,1,18,9360,0.0,9360.0
590,2025-02-19,5384,1051,2,5,2100,0.0,2100.0
591,2025-04-11,5349,1050,4,3,630,0.0,630.0
592,2025-06-28,5046,2023,3,5,1600,0.0,1600.0
593,2025-02-16,5008,1043,1,18,9360,468.0,8892.0
594,2025-05-19,5223,2020,3,18,5760,0.0,5760.0
595,2025-06-22,5141,1017,1,7,3640,182.0,3458.0
596,2025-05-12,5130,2035,2,18,7560,0.0,7560.0
597,2025-04-18,5025,2029,1,24,12480,0.0,12480.0
598,2025-03-22,5242,1035,1,7,3640,182.0,3458.0
599,2025-05-22,5388,2034,4,6,1260,0.0,1260.0
600,2025-05-22,5087,2030,1,14,7280,728.0,6552.0
601,2025-04-13,5111,2022,1,14,7280,0.0,7280.0
602,2025-05-21,5288,1043,3,19,6080,608.0,5472.0
603,2025-04-22,5349,1014,1,18,9360,0.0,9360.0
604,2025-01-25,5390,2028,2,15,6300,630.0,5670.0
605,2025-03-11,5196,1007,4,17,3570,357.0,3213.0
606,2025-02-14,5195,1045,1,19,9880,0.0,9880.0
607,2025-04-16,5174,1045,2,10,4200,210.0,3990.0
608,2025-02-05,5420,2031,1,12,6240,0.0,6240.0
609,2025-06-27,5049,1045,4,16,3360,0.0,3360.0
610,2025-05-18,5208,1001,1,13,6760,0.0,6760.0
611,2025-06-09,5165,2024,1,6,3120,0.0,3120.0
612,2025-06-22,5056,1052,3,13,4160,208.0,3952.0
613,2025-01-27,5302,2018,4,22,4620,231.0,4389.0
614,2025-04-10,5311,1024,3,12,3840,0.0,3840.0
615,2025-06-28,5316,1018,1,3,1560,78.0,1482.0
616,2025-04-16,5319,1015,2,1,420,42.0,378.0
617,2025-06-18,5065,2040,3,19,6080,0.0,6080.0
618,2025-03-21,5400,2039,2,17,7140,0.0,7140.0
619,2025-01-04,5181,1006,4,2,420,42.0,378.0
620,2025-01-26,5193,2005,1,4,2080,0.0,2080.0
621,2025-04-15,5279,1055,4,14,2940,294.0,2646.0
622,2025-03-25,5247,1014,1,3,1560,156.0,1404.0
623,2025-02-27,5047,1010,1,14,7280,0.0,7280.0
624,2025-02-18,5330,1055,2,8,3360,336.0,3024.0
625,2025-04-12,5322,1042,2,24,10080,504.0,9576.0
626,2025-01-20,5367,1038,1,15,7800,0.0,7800.0
627,2025-01-13,5109,2021,4,8,1680,0.0,1680.0
628,2025-06-19,5253,2021,4,11,2310,231.0,2079.0
629,2025-02-19,5046,2006,3,3,960,0.0,960.0
630,2025-06-20,5460,2003,2,20,8400,0.0,8400.0
631,2025-03-26,5216,1012,4,17,3570,0.0,3570.0
632,2025-06-16,5450,1045,1,22,11440,0.0,11440.0
633,2025-05-14,5021,1041,2,12,5040,0.0,5040.0
634,2025-02-19,5112,1018,1,12,6240,0.0,6240.0
635,2025-03-29,5484,2022,2,11,4620,0.0,4620.0
636,2025-02-11,5384,1010,3,23,7360,0.0,7360.0
637,2025-05-09,5457,1041,3,18,5760,288.0,5472.0
638,2025-04-23,5079,2002,3,8,2560,0.0,2560.0
639,2025-05-14,5247,1045,3,19,6080,0.0,6080.0
640,2025-04-07,5265,2034,4,22,4620,0.0,4620.0
641,2025-02-13,5030,1058,2,4,1680,0.0,1680.0
642,2025-02-23,5117,1054,2,14,5880,0.0,5880.0
643,2025-03-04,5412,1036,1,13,6760,0.0,6760.0
644,2025-06-02,5271,1005,2,14,5880,588.0,5292.0
645,2025-05-11,5309,2038,2,21,8820,441.0,8379.0
646,2025-04-11,5454,2006,4,12,2520,0.0,2520.0
647,2025-04-18,5151,2014,3,15,4800,0.0,4800.0
648,2025-04-20,5295,2028,1,13,6760,338.0,6422.0
649,2025-02-06,5462,1015,4,14,2940,294.0,2646.0
650,2025-02-22,5242,2014,1,17,8840,884.0,7956.0
651,2025-01-19,5449,1004,4,1,210,0.0,210.0
652,2025-01-31,5150,1037,3,2,640,64.0,576.0
653,2025-03-08,5071,1045,3,15,4800,0.0,4800.0
654,2025-05-07,5470,1019,1,14,7280,364.0,6916.0
655,2025-05-27,5194,2004,4,22,4620,0.0,4620.0
656,2025-06-20,5079,1016,3,1,320,0.0,320.0
657,2025-04-09,5420,1035,2,9,3780,0.0,3780.0
658,2025-05-22,5224,1016,4,21,4410,220.5,4189.5
659,2025-06-25,5431,1035,3,17,5440,272.0,5168.0
660,2025-05-01,5361,1031,3,1,320,0.0,320.0
661,2025-05-11,5480,1022,1,24,12480,0.0,12480.0
662,2025-03-30,5365,2030,3,17,5440,0.0,5440.0
663,2025-01-18,5497,2009,3,9,2880,0.0,2880.0
664,2025-05-16,5063,2011,3,15,4800,0.0,4800.0
665,2025-01-04,5058,1051,1,20,10400,0.0,10400.0
666,2025-03-06,5083,2004,1,23,11960,598.0,11362.0
667,2025-06-21,5369,1026,2,20,8400,0.0,8400.0
668,2025-04-01,5208,2003,4,20,4200,0.0,4200.0
669,2025-02-18,5052,1017,1,1,520,52.0,468.0
670,2025-03-21,5345,1006,3,5,1600,0.0,1600.0
671,2025-01-07,5477,2022,1,25,13000,0.0,13000.0
672,2025-05-28,5172,2005,3,21,6720,0.0,6720.0
673,2025-01-29,5129,1034,2,14,5880,294.0,5586.0
674,2025-02-07,5439,1023,2,25,10500,525.0,9975.0
675,2025-04-22,5438,2029,3,1,320,16.0,304.0
676,2025-06-04,5046,1020,2,14,5880,0.0,5880.0
677,2025-03-10,5216,1007,3,12,3840,192.0,3648.0
678,2025-02-22,5279,1035,3,17,5440,0.0,5440.0
679,2025-01-13,5270,1010,1,2,1040,104.0,936.0
680,2025-02-18,5122,1037,4,1,210,0.0,210.0
681,2025-06-15,5347,1053,4,10,2100,0.0,2100.0
682,2025-02-20,5228,2019,4,16,3360,0.0,3360.0
683,2025-03-20,5416,2040,4,25,5250,525.0,4725.0
684,2025-05-30,5222,2036,1,16,8320,416.0,7904.0
685,2025-03-01,5235,1013,3,4,1280,0.0,1280.0
686,2025-02-21,5139,2005,1,5,2600,0.0,2600.0
687,2025-04-09,5273,2012,2,12,5040,0.0,5040.0
688,2025-04-07,5254,1013,1,23,11960,0.0,11960.0
689,2025-01-06,5194,2034,4,25,5250,0.0,5250.0
690,2025-02-16,5049,2035,4,23,4830,0.0,4830.0
691,2025-06-06,5261,2016,2,10,4200,0.0,4200.0
692,2025-03-29,5445,1044,4,14,2940,0.0,2940.0
693,2025-06-27,5430,2002,3,25,8000,0.0,8000.0
694,2025-05-20,5190,1054,3,13,4160,0.0,4160.0
695,2025-06-08,5189,2026,4,20,4200,210.0,3990.0
696,2025-02-26,5206,1031,1,18,9360,468.0,8892.0
697,2025-04-11,5231,2023,2,24,10080,504.0,9576.0
698,2025-03-21,5459,1048,1,3,1560,78.0,1482.0
699,2025-06-16,5259,1047,2,22,9240,0.0,9240.0
700,2025-04-26,5486,1045,3,18,5760,288.0,5472.0
701,2025-01-30,5193,2021,1,2,1040,0.0,1040.0
702,2025-04-06,5492,1048,2,16,6720,672.0,6048.0
703,2025-04-03,5016,1047,2,6,2520,0.0,2520.0
704,2025-01-19,5220,2010,4,21,4410,220.5,4189.5
705,2025-03-27,5442,1049,2,24,10080,0.0,10080.0
706,2025-03-16,5447,1037,3,25,8000,0.0,8000.0
707,2025-05-07,5213,1008,1,5,2600,130.0,2470.0
708,2025-03-27,5423,1047,1,18,9360,0.0,9360.0
709,2025-05-23,5198,1021,4,2,420,0.0,420.0
710,2025-03-31,5204,2011,2,3,1260,0.0,1260.0
711,2025-02-15,5382,1031,1,7,3640,364.0,3276.0
712,2025-06-06,5425,2004,1,11,5720,0.0,5720.0
713,2025-01-05,5264,1007,2,13,5460,273.0,5187.0
714,2025-03-19,5335,2038,1,4,2080,0.0,2080.0
715,2025-01-23,5121,1054,4,19,3990,399.0,3591.0
716,2025-01-18,5439,2018,3,5,1600,0.0,1600.0
717,2025-04-27,5303,1036,3,8,2560,256.0,2304.0
718,2025-02-08,5135,1058,4,24,5040,0.0,5040.0
719,2025-02-05,5168,1058,2,20,8400,420.0,7980.0
720,2025-03-24,5115,1040,4,4,840,0.0,840.0
721,2025-04-01,5202,2021,1,3,1560,0.0,1560.0
722,2025-01-08,5027,1018,1,7,3640,0.0,3640.0
723,2025-02-19,5145,2012,3,23,7360,368.0,6992.0
724,2025-04-14,5408,1029,4,22,4620,231.0,4389.0
725,2025-06-07,5454,2012,4,15,3150,0.0,3150.0
726,2025-02-27,5413,1009,4,18,3780,0.0,3780.0
727,2025-04-21,5260,1021,3,12,3840,0.0,3840.0
728,2025-02-26,5213,1039,2,1,420,0.0,420.0
729,2025-05-14,5388,1027,1,11,5720,0.0,5720.0
730,2025-05-13,5340,1014,4,20,4200,420.0,3780.0
731,2025-04-02,5172,1039,4,19,3990,0.0,3990.0
732,2025-03-14,5372,1035,3,18,5760,0.0,5760.0
733,2025-01-08,5225,2014,2,13,5460,546.0,4914.0
734,2025-05-27,5203,1004,3,2,640,32.0,608.0
735,2025-02-01,5099,1034,1,7,3640,182.0,3458.0
736,2025-06-29,5160,2028,1,20,10400,0.0,10400.0
737,2025-01-11,5500,2037,1,6,3120,312.0,2808.0
738,2025-01-26,5292,1011,2,20,8400,0.0,8400.0
739,2025-01-30,5107,2010,3,18,5760,288.0,5472.0
740,2025-04-27,5230,2027,2,12,5040,0.0,5040.0
741,2025-05-20,5078,1002,2,11,4620,0.0,4620.0
742,2025-03-30,5037,1002,1,19,9880,0.0,9880.0
743,2025-06-19,5498,2006,1,19,9880,988.0,8892.0
744,2025-06-09,5310,1048,1,12,6240,312.0,5928.0
745,2025-04-24,5052,2040,2,19,7980,0.0,7980.0
746,2025-05-06,5442,1017,3,7,2240,112.0,2128.0
747,2025-06-26,5452,1028,4,10,2100,105.0,1995.0
748,2025-04-19,5322,1025,2,17,7140,0.0,7140.0
749,2025-01-09,5084,1014,2,5,2100,105.0,1995.0
750,2025-04-23,5255,2027,1,13,6760,338.0,6422.0
751,2025-04-13,5220,1059,1,1,520,26.0,494.0
752,2025-02-26,5227,1030,3,8,2560,0.0,2560.0
753,2025-01-08,5025,2040,1,22,11440,0.0,11440.0
754,2025-05-16,5135,1018,1,4,2080,104.0,1976.0
755,2025-03-29,5236,1024,1,20,10400,0.0,10400.0
756,2025-05-24,5066,1019,3,3,960,0.0,960.0
757,2025-01-29,5464,1054,4,24,5040,0.0,5040.0
758,2025-05-16,5239,1040,3,9,2880,0.0,2880.0
759,2025-06-05,5061,1005,2,21,8820,441.0,8379.0
760,2025-01-15,5369,2028,4,9,1890,0.0,1890.0
761,2025-05-23,5370,1017,1,12,6240,312.0,5928.0
762,2025-05-05,5180,1002,1,14,7280,0.0,7280.0
763,2025-01-10,5382,1019,1,17,8840,0.0,8840.0
764,2025-05-04,5239,1003,2,19,7980,0.0,7980.0
765,2025-01-28,5384,1046,3,22,7040,0.0,7040.0
766,2025-03-21,5149,2015,3,8,2560,0.0,2560.0
767,2025-02-10,5410,1014,1,20,10400,0.0,10400.0
768,2025-02-02,5179,1025,4,16,3360,336.0,3024.0
769,2025-01-04,5243,2023,1,13,6760,0.0,6760.0
770,2025-06-26,5238,1010,1,11,5720,572.0,5148.0
771,2025-05-25,5436,1023,1,1,520,0.0,520.0
772,2025-06-20,5464,2032,2,23,9660,483.0,9177.0
773,2025-01-18,5229,2024,4,7,1470,73.5,1396.5
774,2025-05-06,5419,2030,4,14,2940,0.0,2940.0
775,2025-04-13,5259,1025,2,10,4200,420.0,3780.0
776,2025-03-20,5465,1046,1,9,4680,234.0,4446.0
777,2025-04-05,5437,1043,1,16,8320,0.0,8320.0
778,2025-06-06,5456,2006,3,6,1920,0.0,1920.0
779,2025-03-30,5196,2003,2,20,8400,0.0,8400.0
780,2025-05-26,5231,1008,4,23,4830,0.0,4830.0
781,2025-05-21,5410,1010,2,11,4620,462.0,4158.0
782,2025-02-04,5388,1052,2,3,1260,0.0,1260.0
783,2025-04-10,5123,1016,2,10,4200,0.0,4200.0
784,2025-06-27,5268,1043,1,22,11440,1144.0,10296.0
785,2025-03-20,5065,2039,2,8,3360,0.0,3360.0
786,2025-06-29,5199,1023,4,19,3990,0.0,3990.0
787,2025-06-18,5194,1023,2,4,1680,84.0,1596.0
788,2025-03-16,5340,1041,3,5,1600,0.0,1600.0
789,2025-04-11,5387,1044,2,24,10080,0.0,10080.0
790,2025-02-14,5406,1045,1,17,8840,0.0,8840.0
791,2025-02-13,5416,1020,4,21,4410,220.5,4189.5
792,2025-06-15,5474,1020,2,21,8820,882.0,7938.0
793,2025-03-03,5398,2033,1,22,11440,1144.0,10296.0
794,2025-06-08,5238,1014,1,4,2080,0.0,2080.0
795,2025-03-26,5021,1009,3,4,1280,64.0,1216.0
796,2025-02-08,5485,1056,2,17,7140,0.0,7140.0
797,2025-06-01,5352,2017,1,22,11440,572.0,10868.0
798,2025-02-05,5363,1054,1,20,10400,0.0,10400.0
799,2025-06-01,5025,1018,1,23,11960,598.0,11362.0
800,2025-02-12,5401,1014,3,21,6720,0.0,6720.0
801,2025-03-21,5271,1059,2,23,9660,0.0,9660.0
802,2025-05-24,5210,2007,3,25,8000,0.0,8000.0
803,2025-03-22,5168,2005,2,25,10500,0.0,10500.0
804,2025-05-25,5443,1049,3,14,4480,448.0,4032.0
805,2025-03-03,5183,2027,2,4,1680,0.0,1680.0
806,2025-02-01,5045,1021,1,18,9360,0.0,9360.0
807,2025-06-11,5197,1001,4,10,2100,210.0,1890.0
808,2025-03-14,5122,1007,2,20,8400,0.0,8400.0
809,2025-04-30,5359,1040,2,18,7560,0.0,7560.0
810,2025-02-18,5234,1037,1,23,11960,0.0,11960.0
811,2025-06-02,5145,1046,4,15,3150,0.0,3150.0
812,2025-03-31,5138,1027,2,22,9240,0.0,9240.0
813,2025-05-23,5085,2001,2,15,6300,0.0,6300.0
814,2025-04-14,5286,2011,2,3,1260,126.0,1134.0
815,2025-04-08,5281,1019,1,15,7800,780.0,7020.0
816,2025-04-08,5061,2010,4,11,2310,115.5,2194.5
817,2025-02-20,5432,1018,1,23,11960,0.0,11960.0
818,2025-04-02,5116,2001,4,6,1260,0.0,1260.0
819,2025-02-17,5309,1005,1,16,8320,0.0,8320.0
820,2025-05-07,5056,1022,2,19,7980,399.0,7581.0
821,2025-06-02,5201,2040,2,16,6720,0.0,6720.0
822,2025-03-12,5088,1033,3,16,5120,0.0,5120.0
823,2025-01-15,5446,2007,4,19,3990,0.0,3990.0
824,2025-01-31,5384,1052,2,2,840,0.0,840.0
825,2025-03-26,5249,2023,3,2,640,32.0,608.0
826,2025-03-02,5434,1003,1,19,9880,0.0,9880.0
827,2025-01-03,5481,2021,1,22,11440,0.0,11440.0
828,2025-01-22,5352,1051,3,10,3200,0.0,3200.0
829,2025-03-17,5416,1052,3,3,960,0.0,960.0
830,2025-06-25,5489,1024,2,20,8400,0.0,8400.0
831,2025-05-13,5372,1024,3,5,1600,0.0,1600.0
832,2025-06-04,5231,1017,1,21,10920,0.0,10920.0
833,2025-02-04,5359,1042,2,24,10080,504.0,9576.0
834,2025-06-02,5235,1046,1,8,4160,416.0,3744.0
835,2025-04-01,5212,1013,1,6,3120,0.0,3120.0
836,2025-03-20,5099,1001,1,19,9880,0.0,9880.0
837,2025-03-04,5475,2022,2,18,7560,0.0,7560.0
838,2025-04-16,5097,1041,1,2,1040,52.0,988.0
839,2025-04-16,5325,2010,1,12,6240,0.0,6240.0
840,2025-02-04,5052,2012,4,17,3570,357.0,3213.0
841,2025-04-18,5352,1004,3,17,5440,0.0,5440.0
842,2025-01-07,5352,2020,2,13,5460,0.0,5460.0
843,2025-05-11,5194,1051,3,3,960,96.0,864.0
844,2025-06-02,5051,2003,4,3,630,0.0,630.0
845,2025-06-30,5204,1028,1,2,1040,52.0,988.0
846,2025-01-10,5113,2038,4,11,2310,115.5,2194.5
847,2025-01-03,5174,1032,1,19,9880,988.0,8892.0
848,2025-05-13,5017,2039,4,4,840,42.0,798.0
849,2025-06-21,5018,1011,3,13,4160,416.0,3744.0
850,2025-03-06,5043,2016,3,14,4480,224.0,4256.0
851,2025-05-07,5264,2031,2,4,1680,84.0,1596.0
852,2025-03-25,5011,2035,4,23,4830,0.0,4830.0
853,2025-01-03,5355,2029,3,11,3520,352.0,3168.0
854,2025-01-27,5103,2034,2,21,8820,882.0,7938.0
855,2025-05-29,5383,2010,3,15,4800,0.0,4800.0
856,2025-06-27,5497,1029,2,5,2100,0.0,2100.0
857,2025-06-17,5435,1022,1,6,3120,0.0,3120.0
858,2025-06-23,5375,1016,3,4,1280,0.0,1280.0
859,2025-06-21,5207,2027,3,3,960,0.0,960.0
860,2025-06-11,5374,1039,2,16,6720,0.0,6720.0
861,2025-02-05,5460,1001,4,9,1890,0.0,1890.0
862,2025-01-23,5275,1050,3,13,4160,416.0,3744.0
863,2025-02-07,5356,1024,4,8,1680,0.0,1680.0
864,2025-01-27,5345,1057,2,4,1680,0.0,1680.0
865,2025-06-08,5177,1002,2,24,10080,0.0,10080.0
866,2025-03-14,5251,2029,3,17,5440,272.0,5168.0
867,2025-03-28,5180,2004,1,17,8840,0.0,8840.0
868,2025-02-24,5203,1032,3,7,2240,0.0,2240.0
869,2025-04-02,5432,2024,1,20,10400,0.0,10400.0
870,2025-03-10,5026,2019,1,20,10400,1040.0,9360.0
871,2025-03-19,5244,2006,3,8,2560,128.0,2432.0
872,2025-06-23,5350,2038,3,16,5120,0.0,5120.0
873,2025-05-07,5481,1016,2,23,9660,966.0,8694.0
874,2025-04-04,5182,1012,4,18,3780,378.0,3402.0
875,2025-01-29,5471,1014,1,15,7800,390.0,7410.0
876,2025-05-26,5259,1059,2,16,6720,0.0,6720.0
877,2025-04-05,5184,2035,4,5,1050,0.0,1050.0
878,2025-05-27,5286,2005,4,6,1260,0.0,1260.0
879,2025-01-03,5451,1042,4,19,3990,0.0,3990.0
880,2025-05-05,5445,1046,4,15,3150,157.5,2992.5
881,2025-05-18,5385,1012,3,20,6400,0.0,6400.0
882,2025-02-15,5041,1035,3,13,4160,0.0,4160.0
883,2025-06-09,5310,1013,1,24,12480,1248.0,11232.0
884,2025-03-22,5499,1057,1,5,2600,0.0,2600.0
885,2025-05-29,5324,2022,1,7,3640,0.0,3640.0
886,2025-05-11,5463,2020,4,19,3990,0.0,3990.0
887,2025-06-15,5138,1042,4,25,5250,0.0,5250.0
888,2025-03-25,5040,1016,1,7,3640,182.0,3458.0
889,2025-05-09,5418,2010,3,11,3520,352.0,3168.0
890,2025-03-13,5482,2015,2,23,9660,0.0,9660.0
891,2025-01-20,5296,2020,2,1,420,0.0,420.0
892,2025-05-30,5149,1047,3,15,4800,480.0,4320.0
893,2025-03-30,5425,2021,4,9,1890,0.0,1890.0
894,2025-04-25,5434,2040,1,1,520,0.0,520.0
895,2025-02-08,5020,1053,1,3,1560,0.0,1560.0
896,2025-04-15,5107,2010,4,2,420,0.0,420.0
897,2025-05-09,5459,1050,1,1,520,0.0,520.0
898,2025-05-11,5281,1059,2,11,4620,0.0,4620.0
899,2025-06-15,5441,1021,3,17,5440,544.0,4896.0
900,2025-04-28,5074,1046,4,2,420,21.0,399.0
901,2025-06-07,5350,2008,2,8,3360,336.0,3024.0
902,2025-01-19,5403,2033,3,21,6720,0.0,6720.0
